wavenumber,s1t1,s1t2,s1t3,s2t1,s2t2,s2t3,s3t1,s3t2,s3t3,s4t1,s4t2,s4t3,s5t1,s5t2,s5t3,s6t1,s6t2,s6t3,s7t1,s7t2,s7t3,s8t1,s8t2,s8t3,s9t1,s9t2,s9t3,s10t1,s10t2,s10t3,s11t1,s11t2,s11t3,s12t1,s12t2,s12t3,s13t1,s13t2,s13t3
1.688373E+03,4.229918E-02,4.204728E-02,4.387027E-02,1.586897E-02,1.457056E-02,1.716137E-02,2.058918E-02,2.234201E-02,2.496367E-02,2.788649E-02,3.487630E-02,3.368930E-02,1.990053E-02,2.460424E-02,1.345152E-02,2.292963E-02,2.177890E-02,2.738621E-02,3.645120E-02,3.268594E-02,3.029523E-02,2.163027E-02,1.969603E-02,2.152981E-02,2.924173E-02,3.492194E-02,3.320897E-02,1.485824E-02,1.687068E-02,2.051817E-02,2.130404E-02,2.587057E-02,2.804039E-02,3.168496E-02,3.719600E-02,3.907298E-02,1.448340E-02,1.178810E-02,1.604761E-02
1.688855E+03,4.219003E-02,4.192848E-02,4.374262E-02,1.591777E-02,1.458029E-02,1.715865E-02,2.060777E-02,2.235585E-02,2.496991E-02,2.783682E-02,3.479286E-02,3.360470E-02,1.987507E-02,2.459288E-02,1.341406E-02,2.288128E-02,2.173560E-02,2.733091E-02,3.635064E-02,3.258771E-02,3.021470E-02,2.165117E-02,1.967564E-02,2.151804E-02,2.917921E-02,3.483336E-02,3.307915E-02,1.486057E-02,1.688198E-02,2.052817E-02,2.124342E-02,2.576132E-02,2.790384E-02,3.155842E-02,3.703955E-02,3.890349E-02,1.445349E-02,1.174728E-02,1.600078E-02
1.689337E+03,4.210616E-02,4.182533E-02,4.363368E-02,1.596304E-02,1.459372E-02,1.715369E-02,2.062528E-02,2.237068E-02,2.497167E-02,2.777715E-02,3.470345E-02,3.351646E-02,1.985315E-02,2.458828E-02,1.338262E-02,2.281905E-02,2.169777E-02,2.726951E-02,3.625554E-02,3.248896E-02,3.013880E-02,2.167332E-02,1.964201E-02,2.150610E-02,2.911855E-02,3.475761E-02,3.295892E-02,1.485337E-02,1.688212E-02,2.053259E-02,2.118292E-02,2.565424E-02,2.776815E-02,3.143725E-02,3.688319E-02,3.874653E-02,1.441996E-02,1.171548E-02,1.595444E-02
1.689819E+03,4.201472E-02,4.171359E-02,4.351255E-02,1.598744E-02,1.459742E-02,1.713621E-02,2.063608E-02,2.237623E-02,2.495173E-02,2.769394E-02,3.459242E-02,3.341128E-02,1.982131E-02,2.457149E-02,1.335057E-02,2.273748E-02,2.165559E-02,2.718936E-02,3.614987E-02,3.237240E-02,3.005130E-02,2.167924E-02,1.958884E-02,2.147919E-02,2.905637E-02,3.468644E-02,3.284487E-02,1.483561E-02,1.686693E-02,2.052453E-02,2.112270E-02,2.555172E-02,2.763885E-02,3.131694E-02,3.672007E-02,3.859549E-02,1.438608E-02,1.169053E-02,1.591103E-02
1.690301E+03,4.187061E-02,4.155831E-02,4.333652E-02,1.596225E-02,1.456696E-02,1.708555E-02,2.062135E-02,2.235020E-02,2.488464E-02,2.756315E-02,3.443091E-02,3.326344E-02,1.975393E-02,2.451409E-02,1.329621E-02,2.261987E-02,2.158504E-02,2.706772E-02,3.600467E-02,3.220985E-02,2.992395E-02,2.164413E-02,1.950299E-02,2.141507E-02,2.897231E-02,3.459644E-02,3.271605E-02,1.479556E-02,1.682064E-02,2.048340E-02,2.104955E-02,2.544381E-02,2.750836E-02,3.117879E-02,3.653067E-02,3.842803E-02,1.434077E-02,1.165513E-02,1.585697E-02
1.690784E+03,4.163102E-02,4.132287E-02,4.306407E-02,1.585350E-02,1.447175E-02,1.697462E-02,2.055124E-02,2.226199E-02,2.474252E-02,2.735649E-02,3.418558E-02,3.304115E-02,1.962042E-02,2.438527E-02,1.319045E-02,2.244255E-02,2.145579E-02,2.687874E-02,3.578873E-02,3.197237E-02,2.972730E-02,2.154235E-02,1.936747E-02,2.128908E-02,2.883572E-02,3.445714E-02,3.254217E-02,1.471227E-02,1.671939E-02,2.038115E-02,2.094109E-02,2.531103E-02,2.735850E-02,3.099673E-02,3.628929E-02,3.821477E-02,1.426123E-02,1.158176E-02,1.576612E-02
1.691266E+03,4.126974E-02,4.098133E-02,4.266940E-02,1.563574E-02,1.428763E-02,1.678206E-02,2.039827E-02,2.208579E-02,2.450785E-02,2.705587E-02,3.383495E-02,3.272216E-02,1.939986E-02,2.416583E-02,1.301104E-02,2.218813E-02,2.124614E-02,2.660800E-02,3.548466E-02,3.164726E-02,2.944610E-02,2.136094E-02,1.917294E-02,2.108733E-02,2.862339E-02,3.424677E-02,3.230015E-02,1.456984E-02,1.654601E-02,2.019839E-02,2.078166E-02,2.513826E-02,2.717455E-02,3.075236E-02,3.597972E-02,3.793640E-02,1.412679E-02,1.144757E-02,1.561534E-02
1.691748E+03,4.079843E-02,4.053866E-02,4.216363E-02,1.531470E-02,1.401846E-02,1.651338E-02,2.016226E-02,2.182451E-02,2.419339E-02,2.667519E-02,3.339371E-02,3.231717E-02,1.910380E-02,2.386922E-02,1.276655E-02,2.186782E-02,2.096658E-02,2.627315E-02,3.511211E-02,3.126004E-02,2.910239E-02,2.111947E-02,1.893663E-02,2.082553E-02,2.834544E-02,3.397613E-02,3.199986E-02,1.437930E-02,1.631328E-02,1.994913E-02,2.058463E-02,2.493668E-02,2.696740E-02,3.045791E-02,3.561775E-02,3.760629E-02,1.394205E-02,1.125789E-02,1.541013E-02
1.692230E+03,4.026840E-02,4.003580E-02,4.159729E-02,1.493429E-02,1.370398E-02,1.620957E-02,1.988149E-02,2.151968E-02,2.384770E-02,2.626611E-02,3.291792E-02,3.187683E-02,1.878198E-02,2.354690E-02,1.250259E-02,2.152880E-02,2.066631E-02,2.592857E-02,3.472991E-02,3.087615E-02,2.875726E-02,2.087343E-02,1.870701E-02,2.055419E-02,2.805329E-02,3.369460E-02,3.169056E-02,1.418792E-02,1.607174E-02,1.968833E-02,2.040053E-02,2.475182E-02,2.678234E-02,3.016252E-02,3.525745E-02,3.727582E-02,1.374762E-02,1.105510E-02,1.519442E-02
1.692712E+03,3.977737E-02,3.955835E-02,4.106785E-02,1.458587E-02,1.342800E-02,1.595479E-02,1.964222E-02,2.126027E-02,2.356383E-02,2.592519E-02,3.251236E-02,3.149995E-02,1.852859E-02,2.329389E-02,1.230702E-02,2.126214E-02,2.043880E-02,2.567101E-02,3.444210E-02,3.060558E-02,2.851468E-02,2.071872E-02,1.857053E-02,2.036379E-02,2.784484E-02,3.349552E-02,3.146678E-02,1.408472E-02,1.591643E-02,1.951768E-02,2.032143E-02,2.466946E-02,2.670380E-02,2.995870E-02,3.499728E-02,3.703955E-02,1.362592E-02,1.092406E-02,1.505752E-02
1.693194E+03,3.945123E-02,3.922189E-02,4.070097E-02,1.439187E-02,1.330363E-02,1.586058E-02,1.956267E-02,2.116591E-02,2.346100E-02,2.577433E-02,3.230800E-02,3.131302E-02,1.846158E-02,2.322793E-02,1.228865E-02,2.118379E-02,2.040029E-02,2.561762E-02,3.437152E-02,3.057511E-02,2.849504E-02,2.076814E-02,1.863005E-02,2.036480E-02,2.784106E-02,3.349302E-02,3.144505E-02,1.417967E-02,1.596469E-02,1.956128E-02,2.045676E-02,2.479339E-02,2.683281E-02,2.995991E-02,3.495673E-02,3.701108E-02,1.368210E-02,1.097245E-02,1.511344E-02
1.693676E+03,3.940787E-02,3.913990E-02,4.061553E-02,1.446966E-02,1.343730E-02,1.602867E-02,1.975383E-02,2.134678E-02,2.364633E-02,2.591907E-02,3.241784E-02,3.142742E-02,1.868103E-02,2.344778E-02,1.253604E-02,2.139373E-02,2.064724E-02,2.586340E-02,3.461474E-02,3.088010E-02,2.878831E-02,2.110827E-02,1.896442E-02,2.064651E-02,2.813933E-02,3.377786E-02,3.171939E-02,1.455922E-02,1.631105E-02,1.991836E-02,2.088650E-02,2.520076E-02,2.724175E-02,3.025726E-02,3.523017E-02,3.727924E-02,1.400282E-02,1.128920E-02,1.545662E-02
1.694158E+03,3.969117E-02,3.936332E-02,4.085765E-02,1.486513E-02,1.386484E-02,1.648361E-02,2.024855E-02,2.183343E-02,2.414470E-02,2.637609E-02,3.285902E-02,3.186410E-02,1.919649E-02,2.395948E-02,1.304747E-02,2.190270E-02,2.118240E-02,2.640651E-02,3.516223E-02,3.149991E-02,2.937387E-02,2.172341E-02,1.955522E-02,2.120505E-02,2.873432E-02,3.434208E-02,3.228409E-02,1.521037E-02,1.694882E-02,2.058112E-02,2.158135E-02,2.586424E-02,2.789628E-02,3.084136E-02,3.580539E-02,3.783025E-02,1.458454E-02,1.187322E-02,1.608433E-02
1.694641E+03,4.018411E-02,3.979491E-02,4.131347E-02,1.546599E-02,1.447052E-02,1.709578E-02,2.091752E-02,2.249297E-02,2.481703E-02,2.699377E-02,3.346889E-02,3.246993E-02,1.985170E-02,2.460333E-02,1.366558E-02,2.255607E-02,2.184256E-02,2.707685E-02,3.582766E-02,3.222838E-02,3.005538E-02,2.243135E-02,2.022714E-02,2.187670E-02,2.944564E-02,3.501107E-02,3.296360E-02,1.595465E-02,1.769943E-02,2.136080E-02,2.234099E-02,2.659254E-02,2.859833E-02,3.153330E-02,3.649077E-02,3.848147E-02,1.526703E-02,1.256561E-02,1.682456E-02
1.695123E+03,4.062245E-02,4.019396E-02,4.172165E-02,1.601467E-02,1.500494E-02,1.760633E-02,2.149172E-02,2.305372E-02,2.538715E-02,2.748697E-02,3.394296E-02,3.295095E-02,2.036511E-02,2.509490E-02,1.412364E-02,2.307119E-02,2.234354E-02,2.758395E-02,3.630211E-02,3.273767E-02,3.052370E-02,2.294066E-02,2.070270E-02,2.238313E-02,2.997113E-02,3.549584E-02,3.346338E-02,1.650329E-02,1.826480E-02,2.194403E-02,2.286232E-02,2.709131E-02,2.905382E-02,3.203578E-02,3.697060E-02,3.893596E-02,1.577979E-02,1.309490E-02,1.738438E-02
1.695605E+03,4.073943E-02,4.030643E-02,4.181730E-02,1.625453E-02,1.522640E-02,1.777737E-02,2.171797E-02,2.326355E-02,2.559976E-02,2.760301E-02,3.401171E-02,3.304254E-02,2.049611E-02,2.519363E-02,1.420703E-02,2.320269E-02,2.244904E-02,2.768942E-02,3.633900E-02,3.277633E-02,3.054553E-02,2.302730E-02,2.077036E-02,2.249848E-02,3.006877E-02,3.556722E-02,3.354653E-02,1.663372E-02,1.840858E-02,2.208224E-02,2.292617E-02,2.714534E-02,2.905396E-02,3.211009E-02,3.699271E-02,3.896053E-02,1.590553E-02,1.324022E-02,1.752508E-02
1.696087E+03,4.044646E-02,4.003816E-02,4.151259E-02,1.610565E-02,1.506596E-02,1.755364E-02,2.153232E-02,2.306217E-02,2.539287E-02,2.729248E-02,3.362260E-02,3.268883E-02,2.020711E-02,2.486464E-02,1.389782E-02,2.290786E-02,2.212903E-02,2.736683E-02,3.591713E-02,3.233595E-02,3.011824E-02,2.268375E-02,2.042606E-02,2.219998E-02,2.971907E-02,3.520897E-02,3.319219E-02,1.633953E-02,1.811474E-02,2.175884E-02,2.254263E-02,2.675968E-02,2.861323E-02,3.173430E-02,3.653607E-02,3.853987E-02,1.562585E-02,1.297911E-02,1.722204E-02
1.696569E+03,3.982828E-02,3.945830E-02,4.089355E-02,1.566082E-02,1.461857E-02,1.704588E-02,2.104580E-02,2.256531E-02,2.487857E-02,2.668283E-02,3.291174E-02,3.201845E-02,1.963387E-02,2.424630E-02,1.333790E-02,2.231790E-02,2.152431E-02,2.676254E-02,3.519532E-02,3.159533E-02,2.941617E-02,2.207073E-02,1.982541E-02,2.163048E-02,2.908074E-02,3.457480E-02,3.255289E-02,1.578357E-02,1.754436E-02,2.114169E-02,2.189228E-02,2.610570E-02,2.790960E-02,3.105994E-02,3.576358E-02,3.782982E-02,1.508349E-02,1.245192E-02,1.662467E-02
1.697051E+03,3.907058E-02,3.873548E-02,4.014805E-02,1.511063E-02,1.406945E-02,1.645171E-02,2.046381E-02,2.198275E-02,2.426133E-02,2.599076E-02,3.211109E-02,3.125455E-02,1.899540E-02,2.356065E-02,1.274051E-02,2.164911E-02,2.085532E-02,2.610144E-02,3.441054E-02,3.081144E-02,2.868589E-02,2.141994E-02,1.919161E-02,2.100754E-02,2.839061E-02,3.389248E-02,3.185743E-02,1.520011E-02,1.693472E-02,2.047989E-02,2.122022E-02,2.542020E-02,2.718301E-02,3.031502E-02,3.492079E-02,3.705943E-02,1.449224E-02,1.187090E-02,1.595998E-02
1.697533E+03,3.838011E-02,3.806381E-02,3.948526E-02,1.466216E-02,1.361679E-02,1.597765E-02,2.000260E-02,2.153444E-02,2.375494E-02,2.543710E-02,3.145838E-02,3.062748E-02,1.851157E-02,2.303052E-02,1.231231E-02,2.112002E-02,2.033928E-02,2.560289E-02,3.379190E-02,3.022685E-02,2.815909E-02,2.095103E-02,1.873645E-02,2.054315E-02,2.787572E-02,3.338090E-02,3.132727E-02,1.481099E-02,1.651297E-02,2.001200E-02,2.075114E-02,2.492303E-02,2.665436E-02,2.971971E-02,3.424645E-02,3.644738E-02,1.405761E-02,1.144185E-02,1.544762E-02
1.698015E+03,3.799502E-02,3.767053E-02,3.914114E-02,1.453804E-02,1.347380E-02,1.584171E-02,1.989172E-02,2.145179E-02,2.358888E-02,2.525266E-02,3.120560E-02,3.038154E-02,1.840751E-02,2.288604E-02,1.225675E-02,2.095708E-02,2.019697E-02,2.548583E-02,3.356947E-02,3.007910E-02,2.805940E-02,2.087778E-02,1.866754E-02,2.044873E-02,2.775921E-02,3.325593E-02,3.118228E-02,1.482827E-02,1.649810E-02,1.997272E-02,2.069533E-02,2.482549E-02,2.653586E-02,2.949620E-02,3.398592E-02,3.621167E-02,1.398168E-02,1.136719E-02,1.530605E-02
1.698497E+03,3.812248E-02,3.775724E-02,3.931065E-02,1.490432E-02,1.380104E-02,1.620242E-02,2.030039E-02,2.190127E-02,2.394001E-02,2.560335E-02,3.154032E-02,3.069863E-02,1.883748E-02,2.328931E-02,1.270063E-02,2.132203E-02,2.058018E-02,2.589329E-02,3.390000E-02,3.051731E-02,2.852112E-02,2.133233E-02,1.911373E-02,2.086116E-02,2.818299E-02,3.365503E-02,3.156704E-02,1.537251E-02,1.701969E-02,2.050889E-02,2.116852E-02,2.525185E-02,2.695428E-02,2.979713E-02,3.431156E-02,3.649783E-02,1.439160E-02,1.177506E-02,1.568033E-02
1.698979E+03,3.880431E-02,3.837034E-02,4.001084E-02,1.574251E-02,1.458478E-02,1.703261E-02,2.120518E-02,2.284835E-02,2.480314E-02,2.645834E-02,3.244051E-02,3.155692E-02,1.975390E-02,2.419900E-02,1.357406E-02,2.218087E-02,2.144445E-02,2.676673E-02,3.473550E-02,3.146436E-02,2.945698E-02,2.224061E-02,2.000329E-02,2.171968E-02,2.907936E-02,3.451123E-02,3.242413E-02,1.634765E-02,1.799054E-02,2.154329E-02,2.206920E-02,2.611661E-02,2.782516E-02,3.057920E-02,3.518124E-02,3.725325E-02,1.522293E-02,1.260224E-02,1.651768E-02
1.699462E+03,3.976495E-02,3.925402E-02,4.093654E-02,1.673058E-02,1.552086E-02,1.800421E-02,2.226778E-02,2.393735E-02,2.586249E-02,2.746639E-02,3.353349E-02,3.259600E-02,2.079184E-02,2.524816E-02,1.451557E-02,2.318494E-02,2.243610E-02,2.773901E-02,3.570430E-02,3.250257E-02,3.045514E-02,2.322122E-02,2.096473E-02,2.266263E-02,3.006639E-02,3.544957E-02,3.338487E-02,1.734944E-02,1.901091E-02,2.266441E-02,2.298971E-02,2.702794E-02,2.875351E-02,3.148887E-02,3.620544E-02,3.811741E-02,1.612735E-02,1.350090E-02,1.746243E-02
1.699944E+03,4.052957E-02,3.995936E-02,4.160611E-02,1.741569E-02,1.617491E-02,1.866495E-02,2.301567E-02,2.468447E-02,2.665260E-02,2.814523E-02,3.429041E-02,3.330623E-02,2.147066E-02,2.594401E-02,1.508260E-02,2.385872E-02,2.308702E-02,2.834272E-02,3.631490E-02,3.311219E-02,3.101869E-02,2.380625E-02,2.154155E-02,2.323338E-02,3.066680E-02,3.600078E-02,3.397728E-02,1.790790E-02,1.960620E-02,2.336340E-02,2.346159E-02,2.751729E-02,2.926296E-02,3.205619E-02,3.685671E-02,3.862157E-02,1.667449E-02,1.403999E-02,1.805681E-02
1.700426E+03,4.078667E-02,4.018825E-02,4.173004E-02,1.756227E-02,1.631580E-02,1.878541E-02,2.320462E-02,2.484941E-02,2.691406E-02,2.824925E-02,3.442959E-02,3.341779E-02,2.156056E-02,2.604321E-02,1.508812E-02,2.396249E-02,2.317089E-02,2.836659E-02,3.632902E-02,3.306574E-02,3.094243E-02,2.379631E-02,2.153831E-02,2.322797E-02,3.067160E-02,3.595884E-02,3.398423E-02,1.784472E-02,1.958891E-02,2.342085E-02,2.331124E-02,2.739535E-02,2.915618E-02,3.205201E-02,3.687045E-02,3.854494E-02,1.668044E-02,1.403376E-02,1.809046E-02
1.700908E+03,4.052793E-02,3.993136E-02,4.133275E-02,1.723818E-02,1.600202E-02,1.843994E-02,2.290587E-02,2.451732E-02,2.669488E-02,2.785424E-02,3.401888E-02,3.299910E-02,2.115411E-02,2.563234E-02,1.464670E-02,2.357359E-02,2.277491E-02,2.791458E-02,3.583525E-02,3.248622E-02,3.035717E-02,2.330837E-02,2.106945E-02,2.275082E-02,3.019460E-02,3.543458E-02,3.350576E-02,1.730465E-02,1.909743E-02,2.296194E-02,2.268710E-02,2.679140E-02,2.855877E-02,3.156102E-02,3.633381E-02,3.797983E-02,1.625429E-02,1.358985E-02,1.766206E-02
1.701390E+03,3.993205E-02,3.936012E-02,4.061764E-02,1.665903E-02,1.543643E-02,1.784672E-02,2.234312E-02,2.392422E-02,2.620188E-02,2.718880E-02,3.330040E-02,3.228619E-02,2.048750E-02,2.494963E-02,1.399232E-02,2.291789E-02,2.212704E-02,2.722446E-02,3.507098E-02,3.164109E-02,2.952486E-02,2.258577E-02,2.037337E-02,2.203622E-02,2.948234E-02,3.467065E-02,3.277873E-02,1.654811E-02,1.839081E-02,2.225020E-02,2.185242E-02,2.595798E-02,2.772336E-02,3.081198E-02,3.550081E-02,3.715875E-02,1.562279E-02,1.293487E-02,1.700346E-02
1.701872E+03,3.920282E-02,3.867165E-02,3.980199E-02,1.603454E-02,1.481939E-02,1.721522E-02,2.173198E-02,2.329473E-02,2.564299E-02,2.647215E-02,3.251135E-02,3.151089E-02,1.978025E-02,2.422069E-02,1.333137E-02,2.221097E-02,2.144034E-02,2.651265E-02,3.425867E-02,3.077089E-02,2.867453E-02,2.184395E-02,1.966233E-02,2.129722E-02,2.875605E-02,3.388735E-02,3.202087E-02,1.579804E-02,1.769325E-02,2.151909E-02,2.103296E-02,2.511758E-02,2.687423E-02,3.002215E-02,3.461571E-02,3.629995E-02,1.498759E-02,1.227209E-02,1.632718E-02
1.702354E+03,3.851594E-02,3.803672E-02,3.906942E-02,1.552893E-02,1.431019E-02,1.670709E-02,2.124033E-02,2.280159E-02,2.518418E-02,2.587455E-02,3.183786E-02,3.085580E-02,1.919847E-02,2.361813E-02,1.281442E-02,2.161927E-02,2.087670E-02,2.594053E-02,3.356965E-02,3.005460E-02,2.797338E-02,2.124057E-02,1.909188E-02,2.069418E-02,2.817927E-02,3.325146E-02,3.139796E-02,1.521391E-02,1.716444E-02,2.093921E-02,2.039223E-02,2.443550E-02,2.617851E-02,2.936022E-02,3.387149E-02,3.557391E-02,1.449594E-02,1.175160E-02,1.579202E-02
1.702836E+03,3.799050E-02,3.756987E-02,3.854063E-02,1.523961E-02,1.400570E-02,1.641630E-02,2.096807E-02,2.254563E-02,2.492763E-02,2.549655E-02,3.139127E-02,3.043129E-02,1.883744E-02,2.324223E-02,1.252175E-02,2.124088E-02,2.052922E-02,2.559808E-02,3.310497E-02,2.959281E-02,2.751267E-02,2.086199E-02,1.874707E-02,2.031851E-02,2.784254E-02,3.285981E-02,3.100687E-02,1.488039E-02,1.688750E-02,2.060308E-02,2.001922E-02,2.400451E-02,2.573161E-02,2.892708E-02,3.338473E-02,3.508406E-02,1.422637E-02,1.145709E-02,1.548608E-02
1.703319E+03,3.769984E-02,3.733720E-02,3.828402E-02,1.520886E-02,1.395040E-02,1.637989E-02,2.095966E-02,2.256912E-02,2.492331E-02,2.538374E-02,3.122365E-02,3.028859E-02,1.873645E-02,2.313559E-02,1.247851E-02,2.112051E-02,2.043707E-02,2.551876E-02,3.291138E-02,2.942500E-02,2.732671E-02,2.074054E-02,1.865737E-02,2.020718E-02,2.777952E-02,3.275418E-02,3.089073E-02,1.482491E-02,1.688460E-02,2.054488E-02,1.994369E-02,2.386145E-02,2.557316E-02,2.876894E-02,3.320993E-02,3.488093E-02,1.420275E-02,1.141814E-02,1.544014E-02
1.703801E+03,3.764763E-02,3.733221E-02,3.828891E-02,1.540395E-02,1.411672E-02,1.656064E-02,2.118619E-02,2.283588E-02,2.515058E-02,2.550674E-02,3.130697E-02,3.039856E-02,1.886222E-02,2.326386E-02,1.264079E-02,2.123114E-02,2.056833E-02,2.566240E-02,3.296189E-02,2.951010E-02,2.737728E-02,2.083915E-02,1.878181E-02,2.032497E-02,2.795006E-02,3.290044E-02,3.101961E-02,1.500251E-02,1.710367E-02,2.072428E-02,2.011749E-02,2.396753E-02,2.566661E-02,2.885572E-02,3.331263E-02,3.493870E-02,1.437999E-02,1.159428E-02,1.561139E-02
1.704283E+03,3.776432E-02,3.747689E-02,3.846594E-02,1.572784E-02,1.441191E-02,1.685904E-02,2.155412E-02,2.324261E-02,2.552343E-02,2.577015E-02,3.154256E-02,3.065969E-02,1.911920E-02,2.352707E-02,1.291033E-02,2.148260E-02,2.082998E-02,2.592839E-02,3.316265E-02,2.973858E-02,2.756481E-02,2.106395E-02,1.902178E-02,2.057455E-02,2.825307E-02,3.319691E-02,3.129750E-02,1.531041E-02,1.743577E-02,2.104055E-02,2.042790E-02,2.421841E-02,2.590908E-02,2.908879E-02,3.357885E-02,3.516004E-02,1.465945E-02,1.188817E-02,1.589862E-02
1.704765E+03,3.792628E-02,3.764470E-02,3.867191E-02,1.604544E-02,1.470421E-02,1.714228E-02,2.193054E-02,2.364762E-02,2.591380E-02,2.603783E-02,3.178819E-02,3.092571E-02,1.937662E-02,2.378830E-02,1.316234E-02,2.174605E-02,2.109352E-02,2.618322E-02,3.337807E-02,2.996314E-02,2.775649E-02,2.129057E-02,1.924910E-02,2.082361E-02,2.855381E-02,3.350139E-02,3.158813E-02,1.561678E-02,1.774565E-02,2.136025E-02,2.072730E-02,2.447357E-02,2.615831E-02,2.932882E-02,3.384627E-02,3.540136E-02,1.491800E-02,1.217261E-02,1.617123E-02
1.705247E+03,3.801852E-02,3.772575E-02,3.878174E-02,1.625019E-02,1.488735E-02,1.731006E-02,2.220748E-02,2.393963E-02,2.621317E-02,2.619881E-02,3.192854E-02,3.107780E-02,1.953168E-02,2.394050E-02,1.330564E-02,2.191660E-02,2.125706E-02,2.632634E-02,3.349627E-02,3.007076E-02,2.784985E-02,2.142380E-02,1.936826E-02,2.096985E-02,2.874883E-02,3.370029E-02,3.178042E-02,1.582353E-02,1.793711E-02,2.158114E-02,2.090535E-02,2.462549E-02,2.630275E-02,2.946468E-02,3.398685E-02,3.554403E-02,1.506833E-02,1.235287E-02,1.633461E-02
1.705729E+03,3.798583E-02,3.767484E-02,3.874196E-02,1.630317E-02,1.492150E-02,1.733065E-02,2.234183E-02,2.407791E-02,2.637401E-02,2.620877E-02,3.191834E-02,3.106930E-02,1.954693E-02,2.394666E-02,1.331319E-02,2.195187E-02,2.128247E-02,2.632493E-02,3.347218E-02,3.002456E-02,2.780983E-02,2.143167E-02,1.935056E-02,2.097871E-02,2.880194E-02,3.375110E-02,3.183051E-02,1.590024E-02,1.798373E-02,2.166785E-02,2.092781E-02,2.463937E-02,2.630378E-02,2.945758E-02,3.395700E-02,3.554111E-02,1.508840E-02,1.239992E-02,1.636290E-02
1.706211E+03,3.783347E-02,3.750752E-02,3.856649E-02,1.622447E-02,1.482590E-02,1.722966E-02,2.234790E-02,2.408292E-02,2.640535E-02,2.608265E-02,3.177372E-02,3.091820E-02,1.944103E-02,2.382841E-02,1.320859E-02,2.186465E-02,2.118623E-02,2.620286E-02,3.331975E-02,2.985204E-02,2.765722E-02,2.133456E-02,1.922150E-02,2.087315E-02,2.873287E-02,3.367490E-02,3.175483E-02,1.587044E-02,1.791346E-02,2.163985E-02,2.082382E-02,2.454225E-02,2.618593E-02,2.933179E-02,3.378878E-02,3.541135E-02,1.500745E-02,1.233879E-02,1.628556E-02
1.706693E+03,3.760784E-02,3.727535E-02,3.830972E-02,1.606480E-02,1.465222E-02,1.706032E-02,2.227224E-02,2.400682E-02,2.635060E-02,2.586871E-02,3.154438E-02,3.067829E-02,1.926147E-02,2.363678E-02,1.303811E-02,2.169805E-02,2.101401E-02,2.601134E-02,3.308634E-02,2.961239E-02,2.744059E-02,2.117805E-02,1.903227E-02,2.070433E-02,2.858895E-02,3.352652E-02,3.160342E-02,1.578175E-02,1.777757E-02,2.154391E-02,2.065273E-02,2.439088E-02,2.600613E-02,2.914438E-02,3.355204E-02,3.521013E-02,1.487624E-02,1.221916E-02,1.615603E-02
1.707176E+03,3.736201E-02,3.703070E-02,3.802811E-02,1.587525E-02,1.445253E-02,1.687227E-02,2.216445E-02,2.390171E-02,2.625907E-02,2.561825E-02,3.128062E-02,3.040489E-02,1.905498E-02,2.342012E-02,1.284360E-02,2.149642E-02,2.081180E-02,2.579821E-02,3.282114E-02,2.936022E-02,2.720580E-02,2.100500E-02,1.883025E-02,2.052025E-02,2.841558E-02,3.336029E-02,3.142703E-02,1.567631E-02,1.762106E-02,2.142478E-02,2.046850E-02,2.423579E-02,2.581835E-02,2.894918E-02,3.331188E-02,3.499236E-02,1.473835E-02,1.208549E-02,1.602038E-02
1.707658E+03,3.713778E-02,3.681055E-02,3.776251E-02,1.569503E-02,1.426698E-02,1.670145E-02,2.206519E-02,2.380744E-02,2.617302E-02,2.537383E-02,3.102075E-02,3.014171E-02,1.885686E-02,2.321224E-02,1.265454E-02,2.129482E-02,2.061537E-02,2.559772E-02,3.256192E-02,2.913205E-02,2.698454E-02,2.084510E-02,1.864842E-02,2.035330E-02,2.824578E-02,3.321573E-02,3.126413E-02,1.558072E-02,1.747478E-02,2.131459E-02,2.030744E-02,2.410782E-02,2.565835E-02,2.878144E-02,3.310955E-02,3.479606E-02,1.462144E-02,1.196670E-02,1.590687E-02
1.708140E+03,3.695086E-02,3.662474E-02,3.752569E-02,1.554219E-02,1.411282E-02,1.656222E-02,2.199624E-02,2.374206E-02,2.611678E-02,2.515876E-02,3.078238E-02,2.991007E-02,1.868325E-02,2.302611E-02,1.248363E-02,2.111122E-02,2.044273E-02,2.542333E-02,3.232560E-02,2.893717E-02,2.678780E-02,2.070961E-02,1.849937E-02,2.021318E-02,2.809369E-02,3.310647E-02,3.112970E-02,1.550187E-02,1.735048E-02,2.122651E-02,2.017958E-02,2.401011E-02,2.553457E-02,2.864760E-02,3.295052E-02,3.463082E-02,1.453215E-02,1.187046E-02,1.582085E-02
1.708622E+03,3.679453E-02,3.646309E-02,3.731102E-02,1.541926E-02,1.399081E-02,1.645504E-02,2.196428E-02,2.370819E-02,2.609859E-02,2.498227E-02,3.057010E-02,2.971552E-02,1.853799E-02,2.286197E-02,1.233484E-02,2.095270E-02,2.029980E-02,2.527591E-02,3.211516E-02,2.876777E-02,2.661388E-02,2.059786E-02,1.838207E-02,2.009510E-02,2.796214E-02,3.302767E-02,3.102225E-02,1.543574E-02,1.724952E-02,2.116194E-02,2.007852E-02,2.392895E-02,2.543661E-02,2.853524E-02,3.281692E-02,3.448633E-02,1.446483E-02,1.179150E-02,1.575402E-02
